0,0,0,0,0,0
129.386792,92.098492,169.089428,66.504157,51.861726,69.157166
130.719379,149.588017,87.030393,67.646353,65.878779,55.595739
107.000671,176.830761,190.61352,68.049966,76.390771,84.556996
38.402158,72.523443,94.29406,21.504842,31.379561,51.591422
